GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"20009971700","Census Tract 9717, Barton County, Kansas",B01003_001,2896,383,2471.14666585258,1999.75607473153,275.98302751279,129.661065058899,65.7464985493571,0,0,0,320.848901915642,152.60735903765,77.9261563200466,0,0,0,0.111682172218448,0.0524699997983181,0.0266056642682816,0,0,0
"20009971801","Census Tract 9718.01, Barton County, Kansas",B01003_001,4894,481,380368.109750772,372401.655359401,3413.74038772656,3054.17620666648,1465.76821506443,32.7695819139481,0,0,90.6764051372301,78.2853301521667,45.5283731828946,0.374576078604171,0,0,0.00897483332649347,0.00802952752444904,0.00385355180281763,8.6152285309669e-05,0,0
"20011955600","Census Tract 9556, Bourbon County, Kansas",B01003_001,2548,337,835957.035390654,802813.987493819,20550.6873568711,8789.85527433873,2985.51214908157,749.993116542697,59,8,85.7557920083049,36.7518150692284,11.3717900846669,3.27413450943373,0.257741873077284,0.0349480505867504,0.0245834253279148,0.010514721334011,0.00357137032489522,0.000897167060974869,7.05777898889607e-05,9.56986981545229e-06
"20011955700","Census Tract 9557, Bourbon County, Kansas",B01003_001,2102,250,829789.390403986,801553.009579898,16739.4918050938,8452.34090406765,2593.35830021033,354.189814716578,91,6,29.0994082358906,14.4688526629612,4.42707670970136,0.556107294366517,0.142877524097772,0.00942049609435856,0.0201731812899465,0.0101861279522417,0.00312532111183989,0.00042684302645053,0.00010966638167752,7.23075044027603e-06
"20011955800","Census Tract 9558, Bourbon County, Kansas",B01003_001,3528,393,70835.5960889663,67827.2419083103,2055.1554007805,759.074415651134,193.769755252812,0.354608971625566,0,0,518.021837800133,56.953460335684,10.3850112432518,0.0395782096828982,0,0,0.0290130317841797,0.0107160023711492,0.00273548563083235,5.00608438701064e-06,0,0
"20011955900","Census Tract 9559, Bourbon County, Kansas",B01003_001,3603,340,99027.5238250084,79849.7914938564,12005.0728253059,5250.47910141555,1704.99509439454,203.185310035944,11,3,757.789133236759,209.968738729362,48.9543724189078,5.2527534906146,0.139289153508584,0.0379879509568866,0.121229657792111,0.0530204017894427,0.0172173859199735,0.00205180642903879,0.000111080228759815,3.0294607843586e-05
"20011956000","Census Tract 9560, Bourbon County, Kansas",B01003_001,2758,317,3639.76767981714,250.84301358556,1609.30961538875,1398.46577114539,297.896159435673,71.2531202617683,9,3,1290.90243846961,1012.24435180124,197.696807540464,47.4993367223891,5.86405083646068,1.95468361215356,0.442146245847646,0.384218415614826,0.0818448279233689,0.0195762824800258,0.00247268528975238,0.000824228429917461
"20013480600","Census Tract 4806, Brown County, Kansas",B01003_001,2806,194,981779.851246999,947445.210094247,19395.2103493006,9953.53781744055,4425.52938977955,462.363596230745,88,10,57.68430117223,30.9713197185932,14.1772849053887,1.4294541095956,0.246422146644503,0.0228262575997452,0.0197551521602994,0.0101382583934659,0.00450765961855756,0.000470944270900934,8.96331289425298e-05,1.01855828343784e-05
"20013480700","Census Tract 4807, Brown County, Kansas",B01003_001,3274,89,72935.7731645665,59541.7471011711,8286.47136311844,3678.46750318911,1265.08719707811,116.000000009779,41,7,562.799295951152,309.174996871709,84.3772420332486,7.97247262488392,3.21081793019545,0.356802611025744,0.113613265529132,0.0504343389202073,0.0173452222714315,0.00159044039675902,0.000562138416048471,9.59748515204707e-05
"20013480800","Census Tract 4808, Brown County, Kansas",B01003_001,3495,201,591569.531001212,550524.785360269,26094.5763985719,11544.2367763373,2885.04542512074,398.887040913105,104,18,92.6461640090928,61.8468243402819,8.43652502546582,1.09227271689267,0.284783286759081,0.0492894150159948,0.0441107511984394,0.0195145898687497,0.00487693377351247,0.000674285979938828,0.000175803510069194,3.0427530588899e-05
