GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"09001010101","Census Tract 101.01, Fairfield County, Connecticut",B01003_001,4192,524,36636.8958762061,25879.8092359094,6525.48202049539,3593.42679774524,339.617547293354,297.560274732881,1.00000002980232,0,847.688351036535,402.833044329293,50.1090130593138,44.3205995159159,0.0622276990025736,0,0.178112306308499,0.0980821849614994,0.00926982319792871,0.0081218746189175,2.7294889642978e-05,0
"09001010102","Census Tract 101.02, Fairfield County, Connecticut",B01003_001,4419,721,37825.7642801471,35645.2838267621,745.032436721987,854.180465633578,341.919156630267,239.34839439918,0,0,105.541697947479,111.047154166245,45.1620690584555,37.8597750774507,0,0,0.019696427842253,0.0225819750608951,0.00903931918197152,0.00632765520946266,0,0
"09001010201","Census Tract 102.01, Fairfield County, Connecticut",B01003_001,3429,493,12662.7675547352,12087.0709247608,272.077844175978,277.825898819448,25.7928869789466,0,0,0,73.5452326000792,82.8834664240846,6.43034364640292,0,0,0,0.0214864438599155,0.0219403773794738,0.00203690756127806,0,0,0
"09001010202","Census Tract 102.02, Fairfield County, Connecticut",B01003_001,5660,558,11097.6757289691,10858.8703850128,84.8567528282872,152.320213943666,1.62837718427181,0,0,0,60.6172007402785,104.271716158344,1.4784970038423,0,0,0,0.00764635360598792,0.0137254158135161,0.000146731371869259,0,0,0
"09001010300","Census Tract 103, Fairfield County, Connecticut",B01003_001,3880,419,10731.6083784671,9841.27841456587,367.670322675374,457.728584610853,64.9310566149652,0,0,0,131.834622575093,171.335509426366,26.6219811117308,0,0,0,0.0342605050155486,0.0426523749719831,0.00605044969263406,0,0,0
"09001010400","Census Tract 104, Fairfield County, Connecticut",B01003_001,5846,729,3066.28824973667,2844.02880686001,130.120626682256,85.6179319781077,6.52088421630015,0,0,0,320.433076773205,180.827860074099,30.1448909272612,0,0,0,0.0424358755878316,0.0279223363900835,0.00212663770826508,0,0,0
"09001010500","Census Tract 105, Fairfield County, Connecticut",B01003_001,6469,1081,2125.79413041361,52.6356675364077,1015.76202993455,857.559172087041,167.6085180829,30.629246622324,1.59949615038931,0,3008.673251051,2675.38852624493,516.262916081461,98.7977191292909,5.12368799871417,0,0.477827093132916,0.403406501042595,0.0788451316545353,0.0144083785838493,0.000752422883996816,0
"09001010600","Census Tract 106, Fairfield County, Connecticut",B01003_001,2012,309,981.436554888049,393.187231939015,302.584670759561,267.673866164172,17.9436616171151,0.047124408185482,0,0,657.287750473576,590.312341508304,38.8436185816587,0.111716514358836,0,0,0.308307928059676,0.272736800795753,0.0182830581638178,4.80157458480415e-05,0,0
"09001010700","Census Tract 107, Fairfield County, Connecticut",B01003_001,3257,467,2165.18767621771,868.785040699207,742.801184435681,452.318120530341,95.2547170103644,5.24306575779337,0.490038428455591,0.295509355870308,1147.15693069319,737.26832608354,145.428992165788,7.41695708496455,0.777638117210728,0.374357785059715,0.343065496166712,0.20890481019201,0.0439937461572668,0.00242152946619034,0.000226326075027187,0.000136482097656552
"09001010800","Census Tract 108, Fairfield County, Connecticut",B01003_001,3056,376,2279.00417440183,1014.69563177572,617.018423525319,456.045417119487,135.41896453721,45.3143188692629,10.5101166600361,0.00130191480275244,893.221418341631,656.68892394376,199.834758424029,67.7471207390241,15.8656248090913,0.00202578252387804,0.270740365663116,0.200107319785487,0.0594202354073147,0.0198833856375698,0.00461171452781332,5.71264773174076e-07
"09001010900","Census Tract 109, Fairfield County, Connecticut",B01003_001,5387,564,2986.68969871374,2532.67592005365,241.062734299572,189.425901667331,23.5251426931936,0,0,0,443.826923404292,344.685049230142,43.4007424849378,0,0,0,0.0807123466503363,0.0634233619076364,0.00787666114204131,0,0,0
"09001011000","Census Tract 110, Fairfield County, Connecticut",B01003_001,5638,765,6796.19554800635,4377.95864185557,1308.14031974698,854.486840651105,172.667189032931,65.4808704678544,15.461686214665,2.0000000372529,1704.98820209715,1127.24247362914,228.782272736532,87.1125183708458,20.7098516691058,2.48039406916398,0.192481265511955,0.125730172802601,0.0254064480360019,0.00963493030848164,0.00227505022559285,0.000294282297077164
"09001011100","Census Tract 111, Fairfield County, Connecticut",B01003_001,4810,582,6480.60854687907,3215.28531504775,1694.47342576471,1158.7804116545,284.672960762182,100.972048489726,23.4243851602077,3,1565.14264329705,1114.68836351037,280.575242694569,99.8468311952283,24.7488937715613,2.25893494361532,0.261468257727236,0.178807345525066,0.0439268872209963,0.0155806430459918,0.00361453480653271,0.000462919489473676
"09001011200","Census Tract 112, Fairfield County, Connecticut",B01003_001,1895,378,7604.45495326203,4501.39369322315,1458.62254053853,877.264031065235,424.868079573094,281.001638657181,57.6017814874649,3.70318871736526,367.448055312711,215.013674381208,102.929841632893,68.6873853721201,13.2935872412947,0.690284228407437,0.191811582750298,0.115361855183181,0.0558709443588514,0.0369522392313786,0.00757474162730833,0.000486976218562086
"09001011300","Census Tract 113, Fairfield County, Connecticut",B01003_001,2764,417,2685.49502724706,1070.71036376476,665.453707385808,620.671471233618,195.854733677406,113.006183890393,19.7985672950745,0,511.948258528981,849.04173606081,353.181386422235,191.735951764548,31.9938284380758,0,0.247795546308635,0.231119948067779,0.0729305888449847,0.0420802059746271,0.00737240884611515,0
