GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"49001100100","Census Tract 1001, Beaver County, Utah",B01003_001,3332,183,1510072.79949181,1490810.06390657,6256.04934817651,7687.43638738841,3142.86960886517,2094.87419112213,81.5060496926308,0,172.872214839508,202.871065111464,115.893668941805,66.4930510969447,5.15263367832486,0,0.00414287930375401,0.00509077204090788,0.00208127026056151,0.00138726701906499,5.39749141366298e-05,0
"49001100200","Census Tract 1002, Beaver County, Utah",B01003_001,3262,183,5930815.16162449,5896227.64379683,16459.8832852934,14870.9975881047,2857.63695425959,313,72,14,271.306280245739,152.153555804318,59.8791214599546,0.0439970382535789,0.0101207244544974,0.00196791864393005,0.00277531550667733,0.00250741208128149,0.000481828699155896,5.27752073653004e-05,1.21399838028806e-05,2.36055240611567e-06
"49003960100","Census Tract 9601, Box Elder County, Utah",B01003_001,3417,475,17577094.0335068,17478465.1924402,45363.8647403767,39427.4637549154,9136.6286156879,4435.88395558733,215,50,17.3021197751704,19.5573899681121,7.09919414230278,5.31995388794371,0.0309402330762157,0.00726884086762081,0.00258085122909969,0.00224311616469457,0.00051980313687069,0.000252367310952045,1.22318285144377e-05,2.84461128242736e-06
"49003960200","Census Tract 9602, Box Elder County, Utah",B01003_001,7961,563,288791.840720805,274479.570650083,5671.95060432845,5630.62285315679,2346.48168358111,614.425161316991,43.7897683382034,5,236.47868878765,222.738783166391,73.5310740715111,15.0082717175505,1.00818784268659,0.0794882713507902,0.0196402730429352,0.0194971673683825,0.0081251661325488,0.00212757105527437,0.000151630905599366,1.73135085379156e-05
"49003960301","Census Tract 9603.01, Box Elder County, Utah",B01003_001,3696,498,28922.1576491522,25209.7932038415,1185.27740954235,1447.9656280848,708.521445528648,361.008934515063,9.59102763980627,0,299.265839527623,319.374745651817,105.566449065719,37.0238001406726,2.59315200688067,0,0.0409816385043146,0.0500642326084289,0.0244975307210324,0.0124820886081314,0.000331615218897316,0
"49003960302","Census Tract 9603.02, Box Elder County, Utah",B01003_001,5611,481,10927.6297950594,8061.17189419811,942.406157637902,1031.93495331272,516.171519110211,353.536298417952,22.4089723825455,0,487.773030242786,496.875606476103,270.416740407506,122.905029555438,8.7103933882624,0,0.0862406738983763,0.0944335572000507,0.0472354507601987,0.0323525142275401,0.00205067089595924,0
"49003960400","Census Tract 9604, Box Elder County, Utah",B01003_001,5116,445,844288.553609785,831406.353727081,4948.33184786419,5374.24180153058,2377.54481754772,170.871184064248,11.2102316981182,0,73.9295925845637,79.4773194910037,30.4899518036593,1.79696709964948,0.193275234105238,0,0.00586094863741481,0.00636540881497543,0.00281603346081437,0.000202384816581584,1.32777255479639e-05,0
"49003960500","Census Tract 9605, Box Elder County, Utah",B01003_001,5582,568,307334.666188014,299221.841959525,3261.16697062738,3570.66387863231,1007.5101433697,261.668716908724,9.81451895087957,2,338.31663839363,336.692964425634,115.999948091903,3.47843679372419,0.0406453714777886,0.127142954161462,0.0106111263368915,0.0116181618003611,0.00327821835351743,0.00085141295693811,3.19343049471533e-05,6.50756396864287e-06
"49003960601","Census Tract 9606.01, Box Elder County, Utah",B01003_001,3643,396,2434.39117105782,2027.96360979552,147.550123244524,166.321741874713,91.8739661707077,0.681729972362518,0,0,226.490946593366,237.981829677643,133.618002115427,0.908348578649366,0,0,0.0606106877969035,0.0683216994261612,0.0377400178175907,0.00028004126061067,0,0
"49003960602","Census Tract 9606.02, Box Elder County, Utah",B01003_001,2602,283,34618.4210000944,32854.2678973858,561.728668517177,768.440315481275,317.958296182398,116.025822527734,0,0,70.6948630878062,107.246308621649,36.792333644173,2.74072358135619,0,0,0.0162262937560221,0.0221974397815308,0.00918465623205435,0.00335156310356898,0,0
"49003960701","Census Tract 9607.01, Box Elder County, Utah",B01003_001,5257,592,4392.31674349364,3372.7621289026,403.064402581167,389.808122463874,186.750520119915,37.986689775018,0.944879651069641,1,494.190383429894,483.90683049831,239.682314001811,49.1418996592776,1.0145980295049,1.05650067387907,0.0917657869683984,0.0887477259105455,0.0425175439354527,0.00864844044575971,0.000215121018416829,0.000227670283906848
"49003960702","Census Tract 9607.02, Box Elder County, Utah",B01003_001,2693,364,3488.03578278398,2845.99370609027,224.277956066653,266.425038154918,131.636186178657,19.7028962934855,0,0,172.190687380021,206.651777649821,103.204327160833,13.6112668535407,0,0,0.0642992130911126,0.0763825415639143,0.0377393451146282,0.00564870819007471,0,0
"49003960801","Census Tract 9608.01, Box Elder County, Utah",B01003_001,4382,420,249243.074938948,240597.906142246,2957.66796245687,3060.24953041919,1642.67606784888,706.511945373262,277.063290603459,1,64.9121217703517,66.2554625970105,35.2282657260992,13.3687792500191,6.79242390104923,0.0245157844124891,0.0118666003586312,0.0122781727483053,0.00659065881068613,0.00283463019201766,0.00111161881095924,4.0121475802084e-06
"49003960802","Census Tract 9608.02, Box Elder County, Utah",B01003_001,4993,109,13078.5850584218,10377.0141830405,1036.49589635685,879.359908377195,509.672328673065,221.802140643189,53.2406013309956,1,423.609030390352,347.663066411084,196.973821584133,90.2560428430233,23.3853996344071,0.530397289219087,0.0792513786259632,0.0672366241798415,0.0389699899795252,0.0169591847782006,0.00407082272991848,7.64608706165858e-05
