GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"23001010100","Census Tract 101, Androscoggin County, Maine",B01003_001,1578,269,1047.37614535855,297.165042691049,269.126282846268,341.184228423575,134.900591397658,5,0,0,405.471593193512,514.035683205382,203.244206170679,7.53311027271774,0,0,0.256952847397663,0.325751383526858,0.128798609740608,0.00477383413987182,0,0
"23001010200","Census Tract 102, Androscoggin County, Maine",B01003_001,4591,685,62418.1729772606,59171.0666179505,1114.93505370794,1499.02627380889,579.247277560753,53.8977542324719,0,0,294.304871219709,294.913271961116,132.114609551686,3.85411591964776,0,0,0.0178623468218802,0.024015862725668,0.00928010625642274,0.00086349458277331,0,0
"23001010300","Census Tract 103, Androscoggin County, Maine",B01003_001,2684,485,1325.53298571579,919.35921178778,217.12321667395,170.382290698907,18.6682665551571,0,0,0,528.390233512623,422.503076053457,48.3709515967574,0,0,0,0.163800689242526,0.128538702948158,0.0140835926048842,0,0,0
"23001010400","Census Tract 104, Androscoggin County, Maine",B01003_001,2416,334,2622.4856609113,2079.99976202448,181.878563022678,261.094853641269,97.5124822228681,1,1,0,160.173931867207,228.127474352777,81.4367211473467,0.794400649362716,0.794400649362716,0,0.0693535014256192,0.0995600691103644,0.0371832279872154,0.000381317623545177,0.000381317623545177,0
"23001010500","Census Tract 105, Androscoggin County, Maine",B01003_001,2025,340,907.291246142733,738.182733542781,55.9759743586183,88.0486645819619,25.0838736593723,0,0,0,119.619900257635,199.954932320417,48.6744312776593,0,0,0,0.0616957064190744,0.0970456454377719,0.0276469918187949,0,0,0
"23001010600","Census Tract 106, Androscoggin County, Maine",B01003_001,3049,353,68523.0795624638,64017.6043573781,1738.11874493674,1548.06213442977,899.574834056733,318.058156551816,1.66133511066437,0,109.382987942924,101.998729534621,43.4484308999021,8.73839973990916,0.127085513809033,0,0.0253654499481787,0.0225918353978618,0.0131280561206638,0.00464162087551659,2.42448985257579e-05,0
"23001010700","Census Tract 107, Androscoggin County, Maine",B01003_001,2925,369,33091.9076686363,29463.3792208657,1322.29982651921,1475.16941345875,807.579126527009,23.141416376282,0.338664889335632,0,116.117650536097,130.033883218551,70.9741895647456,1.99720404747674,0.0290040502449331,0,0.0399584043253106,0.0445779502418013,0.0244041272752738,0.000699307414006079,1.02340696924103e-05,0
"23001010800","Census Tract 108, Androscoggin County, Maine",B01003_001,3999,431,19410.17461255,18399.063933361,361.353618014749,615.059134474797,34.697926699437,0,0,0,121.283280506883,194.440736676024,6.59090679822221,0,0,0,0.0186167113499901,0.0316874601466552,0.00178761538172884,0,0,0
"23001020100","Census Tract 201, Androscoggin County, Maine",B01003_001,1242,231,878.338844882162,566.89672837589,126.209920602385,160.805078823343,24.4271170805441,0,0,0,215.278649503435,296.693024561169,27.5525874376578,0,0,0,0.143691607558718,0.183078637316691,0.027810584972843,0,0,0
"23001020200","Census Tract 202, Androscoggin County, Maine",B01003_001,1376,321,1359.30974486956,750.29389244373,354.812624186452,204.649477467057,45.553750757419,2.00000002980232,0,1.99999998509884,397.840604157391,249.762708493068,59.6174696050166,2.29842418067127,0,2.63660533169642,0.261024115751116,0.150553969203462,0.0335124138772288,0.00147133501937356,0,0.00147133498648666
"23001020301","Census Tract 203.01, Androscoggin County, Maine",B01003_001,2241,361,924.27810594945,749.816458294386,59.7125141769648,99.2002315417249,15.548901936374,0,0,0,130.506891573493,221.875452975131,29.0881023922252,0,0,0,0.0646044884030073,0.107327254538636,0.0168227526285518,0,0,0
"23001020302","Census Tract 203.02, Androscoggin County, Maine",B01003_001,2314,543,587.39597526846,402.420441150707,74.8262079386932,106.341164303245,3.80816187581513,0,0,0,294.771929771908,418.922608526974,15.001952603793,0,0,0,0.127386313643867,0.181038292362564,0.00648312558504452,0,0,0
"23001020303","Census Tract 203.03, Androscoggin County, Maine",B01003_001,1999,403,301.801031813586,176.520789608185,40.1754499250092,82.6142591073076,2.49053317308426,0,0,0,266.104870210315,547.20125694439,16.4962186612754,0,0,0,0.133118994602459,0.273737497220805,0.00825223544836187,0,0,0
"23001020401","Census Tract 204.01, Androscoggin County, Maine",B01003_001,1671,395,207.618394153687,164.309783586563,15.0629010796547,28.2457094874699,0,0,0,0,121.232551704793,227.333328272561,0,0,0,0,0.0725508986862914,0.136046276644261,0,0,0,0
"23001020402","Census Tract 204.02, Androscoggin County, Maine",B01003_001,1281,300,2107.14219308289,1664.5821131285,148.421328735538,247.139418338136,46.9993328807177,0,0,0,110.237925170055,191.467714648127,37.4463336644946,0,0,0,0.0704372629539479,0.117286540580612,0.0223047751760666,0,0,0
"23001020500","Census Tract 205, Androscoggin County, Maine",B01003_001,3470,528,2921.15776938922,2397.31835204456,186.897116542827,286.089242871381,50.2741143796593,0.578943550790427,0,0,248.656032088257,413.430559092947,83.8469356056171,0.215268564542169,0,0,0.0639804937964391,0.0979369364672142,0.0172103386220632,0.000198189757793013,0,0
"23001020600","Census Tract 206, Androscoggin County, Maine",B01003_001,2687,370,32136.4883042865,29885.2792549626,663.999793340308,936.917673183034,410.120614876098,240.170967924409,0,0,80.0860489443987,138.248484843152,29.4843937160125,15.2365431999457,0,0,0.0206618653243373,0.0291543265185594,0.012761836669671,0.007473466473696,0,0
"23001020700","Census Tract 207, Androscoggin County, Maine",B01003_001,5439,535,6862.13650768393,6123.53866541103,226.918733340748,403.832030422381,107.847078509774,0,0,0,208.408259626164,373.473749978192,107.134360558824,0,0,0,0.0330682336451124,0.0588493146369482,0.0157162537336603,0,0,0
"23001020801","Census Tract 208.01, Androscoggin County, Maine",B01003_001,3471,408,22714.9497197135,22322.5120520585,127.679952813442,207.343222332544,57.4144925090677,0,0,0,31.0930269402122,42.6522536452649,26.6826397594082,0,0,0,0.00562096568070469,0.00912805112452428,0.00252760817072114,0,0,0
"23001020802","Census Tract 208.02, Androscoggin County, Maine",B01003_001,4718,471,17191.0498826956,15788.8465398205,464.267524837356,657.736092157909,272.011730926286,8.18799495360766,0,0,104.311703266453,143.269949935382,60.1229207482773,0.930876308661786,0,0,0.027006350863113,0.0382603794792069,0.0158228690383879,0.000476294060541912,0,0
"23001020900","Census Tract 209, Androscoggin County, Maine",B01003_001,4249,437,14051.5300382287,11965.0969615932,988.310683031566,748.656073053747,313.478806769606,32.9875137805939,2,1,417.169030676885,340.82458074042,149.007218588557,15.6857828055541,0.447321830349529,0.314294767043269,0.0703347379497295,0.0532793276616104,0.0223092293804841,0.00234761009590044,0.000142333254425588,7.11666272127942e-05
"23001030100","Census Tract 301, Androscoggin County, Maine",B01003_001,4495,384,44200.6538488995,43007.5514049928,388.769656723074,545.450478078392,258.882309105247,0,0,0,77.7047211429003,105.145911887533,70.0421295342922,0,0,0,0.00879556347858763,0.012340326003842,0.0058569791747932,0,0,0
"23001030200","Census Tract 302, Androscoggin County, Maine",B01003_001,4448,386,24420.8187802692,23284.1963768876,345.985193157292,644.120217663674,146.516992560588,0,0,0,90.7315289478209,148.383381122334,43.4398505972022,0,0,0,0.0141676328001267,0.026375864931445,0.00599967568159371,0,0,0
"23001040000","Census Tract 400, Androscoggin County, Maine",B01003_001,3983,19,112182.442880247,110060.671641876,669.983428759584,900.99564518001,550.792164431665,0,0,0,24.0788848604307,34.1270892326643,20.4638795260074,0,0,0,0.00597226635075847,0.0080315209942594,0.00490978935999483,0,0,0
