GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"33001965100","Census Tract 9651, Belknap County, New Hampshire",B01003_001,3322,21,156814.874422938,152114.551827633,1621.70141921507,1885.37450977581,797.828009430785,389.418656883274,4,2,34.4768493169716,40.2992311668038,17.8325947080918,8.80180587973508,0.0756061206362542,0.0378030603181271,0.0103415025212548,0.0120229316046311,0.00508770620367938,0.00248330178062695,2.55077843522151e-05,1.27538921761076e-05
"33001965200","Census Tract 9652, Belknap County, New Hampshire",B01003_001,3389,345,70172.5266412026,69357.9310538643,270.192327301775,324.727980336378,218.794853889327,0.880425810813904,0,0,32.583960148785,42.6110345622605,20.0755986408885,0.0191485225267413,0,0,0.00385040043781362,0.00462756574231304,0.00311795604864054,1.25465884293377e-05,0,0
"33001965300","Census Tract 9653, Belknap County, New Hampshire",B01003_001,3039,348,86922.7546851932,83153.5512737812,1423.14158511733,1494.01464172749,763.726316551911,86.3208680152893,2,0,89.1702982504272,79.4302433980763,38.5359421711368,2.33627093806164,0.217140680288143,0,0.0163724860109588,0.0171878427822305,0.00878626453243327,0.000993075614410936,2.30089348553594e-05,0
"33001965400","Census Tract 9654, Belknap County, New Hampshire",B01003_001,2992,15,142786.125025047,140094.82585542,801.618624523282,1010.98057026044,461.040084853768,417.65988998895,0,0,13.192814187612,16.4964495331934,7.73374919673214,6.6707992399715,0,0,0.00561412129072532,0.00708038382639136,0.00322888575324035,0.00292507335650216,0,0
"33001965598","Census Tract 9655.98, Belknap County, New Hampshire",B01003_001,3550,18,34436.098526233,31376.0388156322,1145.07316505653,1102.02158492368,678.718445421022,129.929142817855,3.31737238168716,1,125.402728845881,116.368349228447,79.747484208563,9.15062234219187,0.561702823546415,0.0652622259101401,0.0332521166468444,0.0320019291408454,0.0197095046903755,0.00377305061776602,9.6334152928504e-05,2.90392943102486e-05
"33001965600","Census Tract 9656, Belknap County, New Hampshire",B01003_001,3760,19,171529.110634257,169309.141112431,682.892642990636,1353.06460519839,183.012273636763,1,0,0,15.1646724329589,29.2254024780644,4.63208620427155,0.0276928166272836,0,0,0.00398120552520519,0.00788825057271745,0.0010669458551965,5.82991421282567e-06,0,0
"33001965700","Census Tract 9657, Belknap County, New Hampshire",B01003_001,4701,18,129207.290509277,127946.131057537,411.765853904013,476.659463609212,372.734134226303,0,0,0,15.9309163091994,18.2316608154303,17.1257729799607,0,0,0,0.00318686238432072,0.00368910656457879,0.00288477633697877,0,0,0
"33001965801","Census Tract 9658.01, Belknap County, New Hampshire",B01003_001,3246,382,44229.8625991831,42373.4853087495,886.768458780744,658.567786625314,293.803735199064,13.2373098284006,2,2,94.4768210037464,66.4968949701996,25.5355736787121,1.53479688110925,0.241511478657828,0.344451344620881,0.0200490891598909,0.0148896638588581,0.00664265539012755,0.000299284443823823,4.52183181784729e-05,4.52183181784729e-05
"33001965802","Census Tract 9658.02, Belknap County, New Hampshire",B01003_001,4058,381,47566.5981693948,45750.0447785977,553.70398263674,761.70808306391,498.378634909866,2.76269018650055,0,0,48.2565676595136,65.2692449904575,44.1139925317083,0.21601926438765,0,0,0.0116406050452648,0.0160135076372564,0.0104774916451884,5.80804659745064e-05,0,0
"33001965900","Census Tract 9659, Belknap County, New Hampshire",B01003_001,3920,425,4509.15381501486,3915.11836134152,178.635210133862,316.866456737276,92.319710540236,6.21407626196742,0,0,181.779919756862,334.093059102625,57.9531346793584,3.42633522129871,0,0,0.0396161269857398,0.0702718225495335,0.0204738437249189,0.00137810252586093,0,0
"33001966000","Census Tract 9660, Belknap County, New Hampshire",B01003_001,5465,504,26537.3639074591,25212.2057645479,605.382444983828,560.939695405308,156.710843735324,1.12515878677368,1,0,459.681951922386,315.748056175488,88.9460190742621,1.3753306414606,1.295987821292,0,0.0228124559430588,0.0211377323445318,0.00590529052854701,4.23990412422774e-05,3.76827179778366e-05,0
